OrganizationIdentifier,MonitoringLocationIdentifier,ML_ID,ML_Name,Latitude,Longitude,HUC10_ID,Name_AU,AUID_ATTNS,Type,NavStatus
AKDECWQ,AKDECWQ-VA04_HSLP,VA04_HSLP,Valdez 04,61.125200000000000,-146.34945,1902020111,Port Valdez Small Boat Harbor,AK_M_2020111_011,Marine,Navigable
AKDECWQ,AKDECWQ-VA05_HSLP,VA05_HSLP,Valdez 05,61.121250000000003,-146.3374167,1902020111,Port Valdez Small Boat Harbor,AK_M_2020111_011,Marine,Navigable
AKDECWQ,AKDECWQ-VA06_HSLP,VA06_HSLP,Valdez 06,61.109233330000002,-146.4374,1902020111,Port Valdez,AK_M_2020111_005,Marine,Navigable
AKDECWQ,AKDECWQ-WA01_HSLP,WA01_HSLP,Ward Cove 01,55.393733330000003,-131.74395,1901010204,Carlanna Creek-Frontal Tongass Narrows,AK_M_1010204_000,Marine,Navigable
AKDECWQ,AKDECWQ-WA02_HSLP,WA02_HSLP,Ward Cove 02,55.401550000000000,-131.7308833,1901010204,Ward Cove,AK_M_1010204_008,Marine,Navigable
AKDECWQ,AKDECWQ-WA03_HSLP,WA03_HSLP,Ward Cove 03,55.406233329999999,-131.7254667,1901010204,Ward Cove,AK_M_1010204_008,Marine,Navigable
AKDECWQ,AKDECWQ-WA04_HSLP,WA04_HSLP,Ward Cove 04,55.406366669999997,-131.7203167,1901010204,Ward Cove,AK_M_1010204_008,Marine,Navigable
AKDECWQ,AKDECWQ-WA05_HSLP,WA05_HSLP,Ward Cove 05,55.403733330000001,-131.7218167,1901010204,Ward Cove,AK_M_1010204_008,Marine,Navigable
AKDECWQ,AKDECWQ-WA06_HSLP,WA06_HSLP,Ward Cove 06,55.400633329999998,-131.7255167,1901010204,Ward Cove,AK_M_1010204_008,Marine,Navigable
AKDECWQ,AKDECWQ-WH01_HSLP,WH01_HSLP,Whittier 01,60.777733329999997,-148.7092667,1902020120,Passage Canal (Whittier Harbor),AK_M_2020120_011,Marine,Navigable
AKDECWQ,AKDECWQ-WH02_HSLP,WH02_HSLP,Whittier 02,60.778199999999998,-148.7024,1902020120,Passage Canal (Whittier Harbor),AK_M_2020120_011,Marine,Navigable
AKDECWQ,AKDECWQ-WH03_HSLP,WH03_HSLP,Whittier 03,60.778833329999998,-148.6988667,1902020120,Passage Canal (Whittier Harbor),AK_M_2020120_011,Marine,Navigable
AKDECWQ,AKDECWQ-WH04_HSLP,WH04_HSLP,Whittier 04,60.777900000000002,-148.6926,1902020120,Passage Canal (Whittier Harbor),AK_M_2020120_011,Marine,Navigable
AKDECWQ,AKDECWQ-WH05_HSLP,WH05_HSLP,Whittier 05,60.777616670000000,-148.682,1902020120,Passage Canal (Whittier Harbor),AK_M_2020120_011,Marine,Navigable
AKDECWQ,AKDECWQ-WH06_HSLP,WH06_HSLP,Whittier 06,60.811199999999999,-148.453,1902020120,Blackstone Bay-Frontal Port Wells,AK_M_2020120_000,Marine,Navigable
AKDECWQ,AKDECWQ-WHADA-Cam6,WHADA-Cam6,Campbell Creek,61.139386999999999,-149.92181,1902040106,Campbell Creek,AK_R_2040106_001,River,Unknown
AKDECWQ,AKDECWQ-WHADA-Che3,WHADA-Che3,Chester Creek,61.204760000000000,-149.899965,1902040108,Chester Creek,AK_R_2040108_003,River,Unknown
AKDECWQ,AKDECWQ-WHADA-Che33,WHADA-Che33,Chester Creek,61.205739999999999,-149.717616,1902040108,Chester Creek,AK_R_2040108_003,River,Unknown
AKDECWQ,AKDECWQ-WHADA-ChRi-45.3,WHADA-ChRi-45.3,Chena River,64.794409999999999,-147.191477,1908030606,Chena River,AK_R_8030606_001,River,Unknown
AKDECWQ,AKDECWQ-WHADA-ChRi-6.0,WHADA-ChRi-6.0,Chena River,64.840359000000007,-147.817503,1908030609,Chena River,AK_R_8030609_003,River,Unknown
AKDECWQ,AKDECWQ-WHADA-JoCr-1.5,WHADA-JoCr-1.5,Jordan Creek,58.358158000000003,-134.574843,1901030106,Jordan Creek,AK_R_1030106_014,River,Unknown
AKDECWQ,AKDECWQ-WHADA-JoCr-2.3,WHADA-JoCr-2.3,Jordan Creek,58.366523000000001,-134.577306,1901030106,Jordan Creek,AK_R_1030106_014,River,Unknown
AKDECWQ,AKDECWQ-WHADA-LCCr-2.1,WHADA-LCCr-2.1,Little Campbell Creek,61.147444000000000,-149.853096,1902040106,Little Campbell Creek,AK_R_2040106_004,River,Unknown
AKDECWQ,AKDECWQ-WHADA-LCCr-7.5,WHADA-LCCr-7.5,Little Campbell Creek,61.113391749999998,-149.7088856,1902040106,Little Campbell Creek,AK_R_2040106_004,River,Unknown
AKDECWQ,AKDECWQ-WHADA-LSuRi-55,WHADA-LSuRi-55,Little Susitna River,61.626458999999997,-149.806021,1902050512,Little Susitna River,AK_R_2050512_016_005,River,Navigable
AKDECWQ,AKDECWQ-WHADA-LSuRi-86,WHADA-LSuRi-86,Little Susitna River,61.716906000000002,-149.2316,1902050512,Little Susitna River,AK_R_2050512_016_009,River,Navigable
AKDECWQ,AKDECWQ-WHADA-ShCr-1.3,WHADA-ShCr-1.3,Ship Creek,61.223393999999999,-149.874029,1902040104,Ship Creek,AK_R_2040104_002_001,River,Unknown
AKDECWQ,AKDECWQ-WHADA-ShCr-11,WHADA-ShCr-11,Ship Creek,61.225188000000003,-149.64973,1902040104,Ship Creek,AK_R_2040104_002_002,River,Unknown
AKDECWQ,AKDECWQ-WHADA-ShCr-12.4,WHADA-ShCr-12.4,Ship Creek,61.224463999999998,-149.630439,1902040104,Ship Creek,AK_R_2040104_002_002,River,Unknown
AKDECWQ,AKDECWQ-WHADA-SoCr-0.05,WHADA-SoCr-0.05,Soldotna Creek,60.483834000000002,-151.0568701,1902030218,Soldotna Creek,AK_R_2030218_007,River,Unknown
AKDECWQ,AKDECWQ-WHADA-SoCr-4.5,WHADA-SoCr-4.5,Soldotna Creek,60.515439000000001,-150.980252,1902030218,Soldotna Creek,AK_R_2030218_007,River,Unknown
AKDECWQ,AKDECWQ-WHADA-WA01,WHADA-WA01,Wasilla Creek,61.661724149999998,-149.1883615,1902040107,Wasilla Creek,AK_R_2040108_022,River,Unknown
AKDECWQ,AKDECWQ-WHADA-WA04,WHADA-WA04,Wasilla Creek,61.567136079999997,-149.3141876,1902040108,Wasilla Creek,AK_R_2040108_022,River,Unknown
AKDECWQ,AKDECWQ-WR01_HSLP,WR01_HSLP,Wrangell 01,56.487499999999997,-132.39595,1901020904,Wrangell Harbor,AK_M_1020904_004,Marine,Navigable
AKDECWQ,AKDECWQ-WR02_HSLP,WR02_HSLP,Wrangell 02,56.464166669999997,-132.3983,1901020904,Wrangell Harbor,AK_M_1020904_004,Marine,Navigable
AKDECWQ,AKDECWQ-WR03_HSLP,WR03_HSLP,Wrangell 03,56.470483330000000,-132.39025,1901020904,Wrangell Harbor,AK_M_1020904_004,Marine,Navigable
AKDECWQ,AKDECWQ-WR04_HSLP,WR04_HSLP,Wrangell 04,56.467716670000001,-132.3852167,1901020904,Wrangell Harbor,AK_M_1020904_004,Marine,Navigable
AKDECWQ,AKDECWQ-WR05_HSLP,WR05_HSLP,Wrangell 05,56.459049999999998,-132.3870833,1901020902,Shoemaker Bay - Wrangell South,AK_M_1020902_005,Marine,Navigable
AKDECWQ,AKDECWQ-WR06_HSLP,WR06_HSLP,Wrangell 06,56.464166669999997,-132.3983,1901020904,Wrangell Harbor,AK_M_1020904_004,Marine,Navigable
AKDECWQ,AKDECWQ-WS_HSLP,WS_HSLP,Warm Springs,57.280299999999997,-134.8513,1901021201,Kelp Bay,AK_M_1021201_000,Marine,Navigable
USFWS_ALASKA,USFWS_ALASKA-580223156504200,5.80223E+14,EGU02,58.039720000000003,-156.845,1903020311,Egegik River,AK_R_3020311_001_002,River,Navigable
USFWS_ALASKA,USFWS_ALASKA-665429151405100,6.65429E+14,KYK61,66.908050000000003,-151.68083,1909010501,Koyukuk River,AK_R_9010501_004,River,Navigable
USGS-AK,USGS-15008000,15008000,,56.025815000000001,-130.0669823,1901010601,Salmon River,AK_R_1010601_009,River,Unknown
USGS-AK,USGS-15015593,15015593,,56.257916670000000,-130.8202778,1901010504,Unuk River,AK_R_1010504_005,River,Unknown
USGS-AK,USGS-15015595,15015595,,56.240206200000003,-130.8819864,1901010504,Unuk River,AK_R_1010504_005,River,Unknown
USGS-AK,USGS-15024740,15024740,,56.647444399999998,-131.8949167,1901020709,Stikine River,AK_R_1020709_011,River,Navigable
USGS-AK,USGS-15024800,15024800,,56.707721880000001,-132.1319653,1901020709,Stikine River,AK_R_1020709_011,River,Navigable
USGS-AK,USGS-15041140,15041140,,58.581355600000002,-133.6553546,1901030407,Taku River,AK_R_1030407_006,River,Unknown
USGS-AK,USGS-15041200,15041200,,58.538298279999999,-133.7017432,1901030407,Taku River,AK_R_1030407_006,River,Unknown
USGS-AK,USGS-15129120,15129120,,59.192805600000000,-138.3339167,1901040422,Alsek River,AK_R_1040422_001,River,Unknown
21AKBCH,AKDECWQ-Kanakanak,Kanakanak,Kanakanak Beach,59.00375,-158.53385,1903030311,Dillingham Harbor,AK_M_3030311_001,Marine,Navigable
AKDECWQ,AKDECWQ-FS01_HSLP,FS01_HSLP,Frederick Sound 01,57.0028,-134.3698,1901050004,Frederick Sound,AK_M_1050004_001,Marine,Navigable
AKDECWQ,AKDECWQ-KR RM 70,KR RM 70,Kenai River - River Mile 70 - Jim's Landing,60.48193,-150.11447,1902030214,Kenai River,AK_R_2030214_007,River,Navigable
AKDECWQ,AKDECWQ-BP-1,BP-1,Bathing Beauty Pond,64.713986,-147.19315,1908030710,Bathing Beauty Pond,AK_L_8030710_001,Lake,Unknown
AKDECWQ,AKDECWQ-UPD4,UPD4,Upper Piledriver 4,64.59784,-147.08646,1908030710,Piledriver Slough,AK_R_8030710_005,River,Unknown
AKDECWQ,AKDECWQ-UPD5,UPD5,Upper Piledriver 5,64.59394,-147.08308,1908030710,Piledriver Slough,AK_R_8030710_005,River,Unknown
AKDECWQ,AKDECWQ-UPD6,UPD6,Upper Piledriver 6,64.59294,-147.07301,1908030710,Piledriver Slough,AK_R_8030710_005,River,Unknown
AKDECWQ,AKDECWQ-UPD7,UPD7,Upper Piledriver 7,64.58689,-147.06996,1908030710,Piledriver Slough,AK_R_8030710_005,River,Unknown
AKDECWQ,AKDECWQ-UPD8,UPD8,Upper Piledriver 8,64.58608,-147.06863,1908030710,Piledriver Slough,AK_R_8030710_005,River,Unknown
AKDECWQ,AKDECWQ-Scandinavian,Scandinavian,Scandinavian Beach,59.03743292,-158.4747797,1903030311,Dillingham Harbor,AK_M_3030311_001,Marine,Navigable
AKDECWQ,AKDECWQ-Snag Point,Snag Point,Snag Point Beach,59.03786152,-158.4606696,1903030311,Dillingham Harbor,AK_M_3030311_001,Marine,Navigable
21AKBCH,21AKBCH-AK616287-001,AK616287-001,Snag Point Beach,59.03786,-158.462183,1903030311,Dillingham Harbor,AK_M_3030311_001,Marine,Navigable
21AKBCH,21AKBCH-AK482134-001,AK482134-001,Kanakanak Beach,59.00375,-158.53385,1903030311,Dillingham Harbor,AK_M_3030311_001,Marine,Navigable
21AKBCH,21AKBCH-AK490625-001,AK490625-001,Scandinavian Beach,59.037305,-158.474598,1903030311,Dillingham Harbor,AK_M_3030311_001,Marine,Navigable
AKDECWQ,AKDECWQ-KTN12,KTN12,Ketchikan 12,55.33966667000002,-131.6611667,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN04,KTN04,Ketchikan 04,55.342899999999986,-131.6627167,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTNAMH,KTNAMH,Ketchikan Alaska Marine Highway Docks,55.353050000000025,-131.6952833,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN17,KTN17,Ketchikan 17,55.33933333000001,-131.6557667,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN14,KTN14,Ketchikan 14,55.34109999999999,-131.6515833,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN11,KTN11,Ketchikan 11,55.34041666999999,-131.6601333,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN08,KTN08,Ketchikan 08,55.34235000000003,-131.6558667,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN02,KTN02,Ketchikan 02,55.34396640000002,-131.6592101,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN28,KTN28,Ketchikan 28,55.33636666999999,-131.6473333,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN26,KTN26,Ketchikan 26,55.33716666999998,-131.64405,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN25,KTN25,Ketchikan 25,55.33743333000001,-131.6448667,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN24,KTN24,Ketchikan 24,55.33705000000001,-131.6525833,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN22,KTN22,Ketchikan 22,55.33793332999996,-131.6491667,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN20,KTN20,Ketchikan 20,55.33938333000002,-131.64845,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN18,KTN18,Ketchikan 18,55.33841667000002,-131.6563,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN19,KTN19,Ketchikan 19,55.34066667000001,-131.6471667,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN16,KTN16,Ketchikan 16,55.33983332999999,-131.6543333,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN13,KTN13,Ketchikan 13,55.34216666999997,-131.6513333,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN10,KTN10,Ketchikan 10,55.3415,-131.6585,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN07,KTN07,Ketchikan 07,55.34366666999999,-131.6555,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN23,KTN23,Ketchikan 23,55.33750000000002,-131.651,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN05,KTN05,Ketchikan 05,55.34214999999999,-131.6640833,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN27,KTN27,Ketchikan 27,55.33693333,-131.6463167,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTNAIR,KTNAIR,Ketchikan Airport,55.35500000000001,-131.7028333,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTNTB,KTNTB,Ketchikan Thomas Basin,55.33860000000002,-131.643,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN15,KTN15,Ketchikan 15,55.340699,-131.6597734,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN03,KTN03,Ketchikan 03,55.34358130000001,-131.6615133,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-WH08_HSLP,WH08_HSLP,Whittier 08,60.78344999999999,-148.6778,1902020120,Passage Canal (Whittier Harbor),AK_M_2020120_011,Marine,Navigable
21AKBCH,21AKBCH-AK568659,AK568659,Skagway - Small Boat Harbor,59.45015,-135.31894,1901030305,Skagway Beaches,AK_B_1030305_002,Beach,Navigable
21AKBCH,21AKBCH-AK587418,AK587418,Skagway - Yakutania West,59.45248000000003,-135.33675,1901030305,Skagway Beaches,AK_B_1030305_002,Beach,Navigable
21AKBCH,21AKBCH-AK416279,AK416279,Skagway - Airport Beach,59.45105999999997,-135.33175,1901030305,Skagway Beaches,AK_B_1030305_002,Beach,Navigable
21AKBCH,21AKBCH-AK622042,AK622042,Skagway - Nahku Bay,59.478339999999974,-135.33681,1901030305,Skagway Beaches,AK_B_1030305_002,Beach,Navigable
21AKBCH,21AKBCH-AK916382,AK916382,Skagway - Smuggler's Cove,59.45552999999996,-135.33526,1901030305,Skagway Beaches,AK_B_1030305_002,Beach,Navigable
21AKBCH,21AKBCH-AK530904,AK530904,Skagway - Yakutania East,59.452320000000014,-135.33425,1901030305,Skagway Beaches,AK_B_1030305_002,Beach,Navigable
21AKBCH,21AKBCH-AK301573,AK301573,Ketchikan - Beacon Hill,55.472280000000026,-131.82305,1901010203,Beacon Hill Beach,AK_B_1010203_002,Beach,Navigable
21AKBCH,21AKBCH-AK553928,AK553928,Kenai River Gull Rookery 2,60.55180000000001,-151.244,1902030218,Kenai River Gull Rookery 2,AK_B_2030218_005,Beach,Navigable
21AKBCH,21AKBCH-AK605404-001,AK605404-001,Petersburg - Sandy Beach Park,56.805213889999976,-132.9176083,1901021001,Sandy Beach Park Petersburg,AK_B_1021001_001,Beach,Navigable
21AKBCH,21AKBCH-AK164406,AK164406,Kenai River Gull Rookery 1,60.53659999999995,-151.254,1902030218,Kenai River Gull Rookery 1 Beach,AK_B_2030218_001,Beach,Navigable
21AKBCH,21AKBCH-AK574820,AK574820,Kenai - Warren Ames Bridge,60.525899999999986,-151.20647,1902030218,Warren Ames Bridge Beach,AK_B_2030218_004,Beach,Navigable
21AKBCH,21AKBCH-AK493433,AK493433,Kodiak - Frye Point Beach,57.718120000000006,-152.558933,1902070115,Frye Point Beach,AK_B_2070115_007_001,Beach,Navigable
21AKBCH,21AKBCH-AK394314,AK394314,Kodiak - Buskin River Beach,57.758458999999995,-152.479555,1902070115,Buskin Beach,AK_B_2070115_001,Beach,Navigable
21AKBCH,21AKBCH-AK813073,AK813073,Kodiak - Lighthouse Beach,57.21092400000002,-153.280188,1902070118,Lighthouse Beach,AK_B_2070118_000,Beach,Navigable
21AKBCH,21AKBCH-AK986964,AK986964,Kodiak - Mission Beach,57.79960600000001,-152.368558,1902070115,Mission Beach,AK_B_2070115_006,Beach,Navigable
USGS,USGS-700210143134000,7.0021E+14,,70.03594579999998,-143.2305374,1906050419,Unnamed Lake,AK_L_6050419_001,Lake,Unknown
USGS,USGS-695924143420301,6.95924E+14,,69.98999999999998,-143.7008333,1906050215,Unnamed Lake,AK_L_6050215_001,Lake,Unknown
USGS,USGS-700450143100000,7.0045E+14,,70.08039239,-143.1694293,1906050419,Unnamed Lake,AK_L_6050419_002,Lake,Unknown
USGS,USGS-700313143435100,7.00313E+14,,70.05343829999998,-143.7336109,1906050215,Unnamed Lake,AK_L_6050215_002,Lake,Unknown
USGS,USGS-700717143383401,7.00717E+14,,70.12143609999997,-143.6427778,1906050215,Navarakpuk Lake,AK_L_6050215_003,Lake,Unknown
USGS,USGS-700137145312600,7.00137E+14,,70.02673480000001,-145.5267313,1906050110,Unnamed Lake,AK_L_6050110_001,Lake,Unknown
NALMS,NALMS-F1408441,F1408441,"Quartz Lake, Southeast Fairbanks (CA) County, AK, USA",64.21300000000001,-145.821,1908030701,Quartz Lake,AK_L_8030701_002,Lake,Unknown
USGS,USGS-15057596,15057596,,58.444657280000015,-135.7418302,1901030214,Salmon River,AK_R_1030214_001,River,Unknown
USGS,USGS-15302200,15302200,,59.792637599999978,-155.5246895,1903030211,Koktuli River,AK_R_3030211_001,River,Unknown
USGS,USGS-15292700,15292700,,62.346438799999973,-150.019201,1902050306,Talkeetna River,AK_R_2050306_006,River,Unknown
USGS,USGS-15258000,15258000,,60.492192690000010,-149.8099203,1902030212,Kenai Lake,AK_L_2030212_001,Lake,Unknown
USGS,USGS-15565447,15565447,,61.933686600000009,-162.8829356,1909030423,Yukon River,AK_R_9030423_034,River,Unknown
USGS,USGS-15085100,15085100,,55.395194400000001,-132.4086268,1901010304,Old Tom Creek,AK_R_1010304_005,River,Unknown
USGS,USGS-15302000,15302000,,59.934830000000012,-158.1900062,1903030117,Nuyakuk River,AK_R_3030117_002,River,Unknown
USGS,USGS-15284000,15284000,,61.608631199999984,-149.0730432,1902040207,Matanuska River,AK_R_2040207_013_001,River,Unknown
USGS,USGS-15261000,15261000,,60.479979499999985,-149.882711,1902030214,Cooper Creek,AK_R_2030214_001,River,Unknown
USGS,USGS-15295700,15295700,,57.693978070000007,-153.1639087,1902070103,Terror River,AK_R_2070103_001,River,Unknown
USGS,USGS-15087700,15087700,,57.052971189999994,-135.3162085,1901021211,Indian River,AK_R_1021211_002,River,Unknown
USGS,USGS-15088000,15088000,,57.051026700000023,-135.2295402,1901021211,Sawmill Creek (Sitka),AK_R_1021211_003,River,Unknown
USGS,USGS-15058700,15058700,,55.342430199999988,-131.7005736,1901010204,Government Creek,AK_R_1010204_010,River,Unknown
USGS,USGS-15081497,15081497,,55.801028700000003,-133.1103222,1901010310,Staney Creek,AK_R_1010310_007,River,Unknown
USGS,USGS-15056200,15056200,,59.526062899999978,-135.3546086,1901030301,West Creek,AK_R_1030301_004,River,Unknown
USGS,USGS-15056210,15056210,,59.511618299999981,-135.3462752,1901030301,Taiya River,AK_R_1030301_003,River,Unknown
USGS,USGS-15304010,15304010,,61.889300599999984,-158.156842,1903050108,Crooked Creek,AK_R_3050108_005,River,Unknown
USGS,USGS-15294080,15294080,,62.132833300000001,-150.5386667,1902050509,Kroto Creek,AK_R_2050509_003,River,Unknown
USGS,USGS-15260001,15260001,,60.434416670000026,-149.8245278,1902030214,Cooper Creek,AK_R_2030214_001,River,Unknown
USGS,USGS-15200280,15200280,,62.520391800000034,-145.5330154,1902010206,Gulkana River,AK_R_2010206_002,River,Unknown
USGS,USGS-15239070,15239070,,59.801073990000013,-150.8849079,1902030111,Bradley River,AK_R_2030111_002,River,Unknown
USGS,USGS-15292800,15292800,,62.104761899999978,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
USGS,USGS-15293700,15293700,,61.809745860000007,-150.0972379,1902050505,Little Willow Creek,AK_R_2050505_002,River,Unknown
USGS,USGS-15302250,15302250,,59.842468199999978,-155.7185564,1903030211,Koktuli River - North Fork,AK_R_3030211_002,River,Unknown
USGS,USGS-15310002,15310002,,64.034444399999956,-142.5283333,1907050213,Mosquito Fork,AK_R_7050213_009,River,Unknown
USGS,USGS-15297475,15297475,,57.815921779999961,-152.6244165,1902070113,Red Cloud River,AK_R_2070113_002,River,Unknown
USGS,USGS-15493000,15493000,,64.901972200000031,-146.3613333,1908030606,Chena River,AK_R_8030606_001,River,Unknown
USGS,USGS-15515048,15515048,,63.973888890000019,-148.761111,1908030720,Marguerite Creek,AK_R_8030720_019,River,Unknown
USGS,USGS-15515060,15515060,,64.008433700000026,-148.7281673,1908030720,Marguerite Creek,AK_R_8030720_019,River,Unknown
USGS,USGS-15297610,15297610,,55.176905899999994,-162.6895109,1903010122,Russell Creek,AK_R_3010122_002,River,Unknown
USGS,USGS-15294005,15294005,,61.780303459999971,-149.8866786,1902050506,Willow Creek,AK_R_2050506_017,River,Unknown
USGS,USGS-15290000,15290000,,61.709743300000014,-149.231938,1902050512,Little Susitna River,AK_R_2050512_016_009,River,Navigable
USGS,USGS-15283700,15283700,,61.684388890000015,-149.0524167,1902040207,Moose Creek,AK_R_2040207_014,River,Unknown
USGS,USGS-15580095,15580095,,64.891944399999986,-163.67,1905010407,Niukluk River,AK_R_5010407_030,River,Unknown
USGS,USGS-15908000,15908000,,69.015833300000025,-148.8177778,1906040208,Sagavanirktok River,AK_R_6040208_003,River,Unknown
USGS,USGS-15276000,15276000,,61.225006190000023,-149.6372008,1902040104,Ship Creek,AK_R_2040104_002_002,River,Unknown
USGS,USGS-15293200,15293200,,61.923888890000008,-150.0713889,1902050504,Kashwitna River,AK_R_2050504_002,River,Unknown
USGS,USGS-15129500,15129500,,59.586366360000028,-139.4941877,1901040518,Situk River,AK_R_1040518_008,River,Unknown
USGS,USGS-15300300,15300300,,59.757949900000014,-153.8468866,1903020602,Iliamna River,AK_R_3020602_002,River,Unknown
USGS,USGS-15564879,15564879,,67.254444399999983,-150.1772222,1909010106,Slate Creek,AK_R_9010106_012,River,Unknown
USGS,USGS-15519100,15519100,,65.464840699999996,-148.6311143,1908030902,Tolovana River,AK_R_8030902_025,River,Unknown
USGS,USGS-15215900,15215900,,60.532797299999999,-145.3806148,1902010415,Glacier River,AK_R_2010415_001,River,Unknown
USGS,USGS-15803000,15803000,,70.495376399999998,-157.395848,1906020306,Meade River,AK_R_6020306_002,River,Unknown
USGS,USGS-15238986,15238986,,59.761736460000002,-150.955177,1902030111,Battle Creek,AK_R_2030111_001,River,Unknown
USGS,USGS-15239900,15239900,,59.746608970000068,-151.7552124,1902030107,Anchor River,AK_R_2030107_001,River,Unknown
USGS,USGS-15896000,15896000,,70.281385390000025,-148.962786,1906040113,Kuparuk River,AK_R_6040113_001,River,Unknown
USGS,USGS-15348000,15348000,,64.308855199999982,-141.4045168,1907050222,Fortymile River,AK_R_7050222_010,River,Unknown
USGS,USGS-15515500,15515500,,64.564944400000016,-149.094,1908030722,Tanana River,AK_R_8030722_002,River,Unknown
USGS,USGS-15280999,15280999,,61.523388889999964,-149.0418889,1902040212,Bodenburg Creek,AK_R_2040212_002,River,Unknown
USGS,USGS-15747000,15747000,,67.875440500000039,-163.6773733,1905040409,Wulik River,AK_R_5040409_002,River,Unknown
USGS,USGS-15266300,15266300,,60.476928900000026,-151.0816675,1902030218,Kenai River,AK_R_2030218_002_002,River,Navigable
USGS,USGS-15302812,15302812,,59.415000000000035,-157.8041667,1903030305,Kokwok River,AK_R_3030305_001,River,Unknown
USGS,USGS-15484000,15484000,,64.471527779999988,-146.9280556,1908030508,Salcha River,AK_R_8030508_008,River,Unknown
USGS,USGS-15330000,15330000,,64.466833299999990,-142.21625,1907050203,North Fork Fortymile River,AK_R_7050203_011,River,Unknown
USGS,USGS-15086225,15086225,,55.908611100000023,-132.9308333,1901010301,Hatchery Creek,AK_R_1010301_002,River,Unknown
USGS,USGS-15292000,15292000,,62.767289900000037,-149.6933794,1902050124,Susitna River,AK_R_2050124_008,River,Unknown
USGS,USGS-15052000,15052000,,58.391342899999977,-134.4226062,1901030106,Lemon Creek,AK_R_1030106_017_002,River,Unknown
USGS,USGS-15068040,15068040,,55.519090570000010,-131.5244658,1901010205,Leask Creek,AK_R_1010205_006,River,Unknown
USGS,USGS-15236900,15236900,,60.369958580000024,-148.8987624,1902020122,Wolverine Creek,AK_R_2020122_002,River,Unknown
USGS,USGS-15331000,15331000,,64.470861099999993,-142.2215,1907050207,Middle Fork Fortymile River,AK_R_7050207_010,River,Unknown
USGS,USGS-15519030,15519030,,65.522972200000012,-148.5463889,1908030902,Livengood Creek,AK_R_8030902_015,River,Unknown
USGS,USGS-15209700,15209700,,61.433726559999990,-142.9426256,1902010321,Kennicott River,AK_R_2010321_010,River,Unknown
USGS,USGS-694539144091500,6.94539E+14,,69.760637079999995,-144.1569253,1906050209,Hulahula River,AK_R_6050209_001,River,Unknown
USGS,USGS-694306143142500,6.94306E+14,,69.718159090000043,-143.243005,1906050203,Okerokovik River,AK_R_6050203_001,River,Unknown
