ActivityTypeCode,ActivityMediaName,TADA.ActivityMediaName,ActivityMediaSubdivisionName,ResultSampleFractionText,TADA.ResultSampleFractionText,CharacteristicName,TADA.CharacteristicName,SubjectTaxonomicName,SampleTissueAnatomyName,MethodSpeciationName,TADA.MethodSpeciationName,TADA.ComparableDataIdentifier,ActivityStartDate,ActivityStartTime.Time,ActivityStartTime.TimeZoneCode,ActivityStartDateTime,ResultMeasureValue,ResultMeasure.MeasureUnitCode,TADA.ResultMeasureValue,TADA.ResultMeasure.MeasureUnitCode,TADA.WQXResultUnitConversion,ResultValueTypeName,TADA.ResultMeasureValueDataTypes.Flag,ResultDetectionConditionText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure.MeasureValue,DetectionQuantitationLimitMeasure.MeasureUnitCode,TADA.DetectionQuantitationLimitMeasure.MeasureValue,TADA.DetectionQuantitationLimitMeasure.MeasureUnitCode,TADA.DetectionQuantitationLimitMeasure.MeasureValueDataTypes.Flag,ResultDepthHeightMeasure.MeasureValue,TADA.ResultDepthHeightMeasure.MeasureValue,TADA.ResultDepthHeightMeasure.MeasureValueDataTypes.Flag,ResultDepthHeightMeasure.MeasureUnitCode,TADA.ResultDepthHeightMeasure.MeasureUnitCode,ResultDepthAltitudeReferencePointText,ActivityRelativeDepthName,ActivityDepthHeightMeasure.MeasureValue,TADA.ActivityDepthHeightMeasure.MeasureValue,TADA.ActivityDepthHeightMeasure.MeasureValueDataTypes.Flag,ActivityDepthHeightMeasure.MeasureUnitCode,TADA.ActivityDepthHeightMeasure.MeasureUnitCode,ActivityTopDepthHeightMeasure.MeasureValue,TADA.ActivityTopDepthHeightMeasure.MeasureValue,TADA.ActivityTopDepthHeightMeasure.MeasureValueDataTypes.Flag,ActivityTopDepthHeightMeasure.MeasureUnitCode,TADA.ActivityTopDepthHeightMeasure.MeasureUnitCode,ActivityBottomDepthHeightMeasure.MeasureValue,TADA.ActivityBottomDepthHeightMeasure.MeasureValue,TADA.ActivityBottomDepthHeightMeasure.MeasureValueDataTypes.Flag,ActivityBottomDepthHeightMeasure.MeasureUnitCode,TADA.ActivityBottomDepthHeightMeasure.MeasureUnitCode,ResultTimeBasisText,StatisticalBaseCode,ResultFileUrl,ResultAnalyticalMethod.MethodName,ResultAnalyticalMethod.MethodDescriptionText,ResultAnalyticalMethod.MethodIdentifier,ResultAnalyticalMethod.MethodIdentifierContext,ResultAnalyticalMethod.MethodUrl,SampleCollectionMethod.MethodIdentifier,SampleCollectionMethod.MethodIdentifierContext,SampleCollectionMethod.MethodName,SampleCollectionMethod.MethodDescriptionText,SampleCollectionEquipmentName,MeasureQualifierCode,ResultStatusIdentifier,ResultCommentText,ActivityCommentText,HydrologicCondition,HydrologicEvent,DataQuality.PrecisionValue,DataQuality.BiasValue,DataQuality.ConfidenceIntervalValue,DataQuality.UpperConfidenceLimitValue,DataQuality.LowerConfidenceLimitValue,SamplingDesignTypeCode,LaboratoryName,ResultLaboratoryCommentText,ResultIdentifier,ActivityIdentifier,OrganizationIdentifier,OrganizationFormalName,ProjectName,ProjectDescriptionText,ProjectIdentifier,ProjectFileUrl,QAPPApprovedIndicator,QAPPApprovalAgencyName,CountryCode,StateCode,CountyCode,MonitoringLocationName,TADA.MonitoringLocationName,MonitoringLocationTypeName,TADA.MonitoringLocationTypeName,MonitoringLocationDescriptionText,LatitudeMeasure,TADA.LatitudeMeasure,LongitudeMeasure,TADA.LongitudeMeasure,HorizontalCoordinateReferenceSystemDatumName,HUCEightDigitCode,MonitoringLocationIdentifier,TADA.MonitoringLocationIdentifier,AquiferName,AquiferTypeName,LocalAqfrName,ConstructionDateText,WellDepthMeasure.MeasureValue,WellDepthMeasure.MeasureUnitCode,WellHoleDepthMeasure.MeasureValue,WellHoleDepthMeasure.MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityEndDate,ActivityEndTime.Time,ActivityEndTime.TimeZoneCode,ActivityEndDateTime,ActivityConductingOrganizationText,SampleAquifer,ActivityLocation.LatitudeMeasure,ActivityLocation.LongitudeMeasure,ResultWeightBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,USGSPCode,BinaryObjectFileName,BinaryObjectFileTypeCode,AnalysisStartDate,ResultDetectionQuantitationLimitUrl,LabSamplePreparationUrl,ActivityStartTime.TimeZoneCode_offset,ActivityEndTime.TimeZoneCode_offset,SourceMapScaleNumeric,HorizontalAccuracyMeasure.MeasureValue,HorizontalAccuracyMeasure.MeasureUnitCode,HorizontalCollectionMethodName,VerticalMeasure.MeasureValue,VerticalMeasure.MeasureUnitCode,VerticalAccuracyMeasure.MeasureValue,VerticalAccuracyMeasure.MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,FormationTypeText,ProjectMonitoringLocationWeightingUrl,DrainageAreaMeasure.MeasureValue,DrainageAreaMeasure.MeasureUnitCode,ContributingDrainageAreaMeasure.MeasureValue,ContributingDrainageAreaMeasure.MeasureUnitCode,ProviderName,LastUpdated
Sample-Routine,Water,WATER,Surface Water,NA,NA,Total dissolved solids,TOTAL DISSOLVED SOLIDS,NA,NA,NA,NA,TOTAL DISSOLVED SOLIDS_NA_NA_UG/L,2023-06-05,16:45:00,AKDT,2023-06-06 00:45:00,54,mg/L,54000,UG/L,Convert,Actual,Numeric,NA,Lower Reporting Limit,10,mg/L,10000,UG/L,Numeric,NA,NA,NA - Not Available,NA,NA,NA,Surface,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA,2540 C ~ Total Dissolved Solids in Water,https://www.nemi.gov/methods/method_summary/9818/,2540-C,APHA,NA,WQ 014,AKDECWQ,Stream Sample Collection,"Samples will be collected by first rinsing the sample bottles three times, and then submerging the inverted sample bottle to near the stream bottom and then slowly turning it upright and bringing the bottle toward the water surface.",Water Bottle,NA,Provisional,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Probabilistic - A probability sampling method is any method of sampling that utilizes some form of random selection. In order to have a random selection method, you must set up some process or procedure that assures that the different units in your population have equal probabilities of being chosen.",SGS,NA,STORET-1058873641,AKDECWQ-UN8_water chem,AKDECWQ,Alaska Dept of Environmental Conservation - Water Quality,ADFG Lake Surveys,Data collected by ADFG on lakes throughout Alaska in 2023 and 2024. Funded by BLM.,ADFG Lakes,NA,N,NA,US,02,290,Unnamed #8 Lake,UNNAMED #8 LAKE,Lake,LAKE,"ADFG lakes survey, Upper Koyukuk River Watershed",67.21585,67.21585,-150.2501,-150.2501,WGS84,19090101,AKDECWQ-UN8,AKDECWQ-UN8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alaska Department of Environmental Conservation,NA,67.21585,-150.2501,NA,NA,NA,NA,NA,NA,NA,https://www.waterqualitydata.us/data/providers/STORET/organizations/AKDECWQ/activities/AKDECWQ-UN8_water%20chem/results/1058873641/resdetectqntlmts,NA,8,NA,NA,NA,NA,GPS-Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2025-03-28T15:15:43
Sample-Routine,Water,WATER,Surface Water,"Filtered, lab","FILTERED, LAB",Thallium,THALLIUM,NA,NA,NA,NA,"THALLIUM_FILTERED, LAB_NA_UG/L",2023-06-05,16:45:00,AKDT,2023-06-06 00:45:00,NA,ug/L,NA,UG/L,No Result Value,NA,NA - Not Available,Not Detected,Lower Reporting Limit,1,ug/L,1,UG/L,Numeric,NA,NA,NA - Not Available,NA,NA,NA,Surface,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA,200.8 W  ~ Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,200.8(W),USEPA,NA,WQ 014,AKDECWQ,Stream Sample Collection,"Samples will be collected by first rinsing the sample bottles three times, and then submerging the inverted sample bottle to near the stream bottom and then slowly turning it upright and bringing the bottle toward the water surface.",Water Bottle,NA,Provisional,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Probabilistic - A probability sampling method is any method of sampling that utilizes some form of random selection. In order to have a random selection method, you must set up some process or procedure that assures that the different units in your population have equal probabilities of being chosen.",SGS,NA,STORET-1058873642,AKDECWQ-UN8_water chem,AKDECWQ,Alaska Dept of Environmental Conservation - Water Quality,ADFG Lake Surveys,Data collected by ADFG on lakes throughout Alaska in 2023 and 2024. Funded by BLM.,ADFG Lakes,NA,N,NA,US,02,290,Unnamed #8 Lake,UNNAMED #8 LAKE,Lake,LAKE,"ADFG lakes survey, Upper Koyukuk River Watershed",67.21585,67.21585,-150.2501,-150.2501,WGS84,19090101,AKDECWQ-UN8,AKDECWQ-UN8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alaska Department of Environmental Conservation,NA,67.21585,-150.2501,NA,NA,NA,NA,NA,NA,NA,https://www.waterqualitydata.us/data/providers/STORET/organizations/AKDECWQ/activities/AKDECWQ-UN8_water%20chem/results/1058873642/resdetectqntlmts,NA,8,NA,NA,NA,NA,GPS-Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2025-03-28T15:15:43
Sample-Routine,Water,WATER,Surface Water,"Filtered, lab","FILTERED, LAB",Selenium,SELENIUM,NA,NA,NA,NA,"SELENIUM_FILTERED, LAB_NA_UG/L",2023-06-05,16:45:00,AKDT,2023-06-06 00:45:00,NA,ug/L,NA,UG/L,No Result Value,NA,NA - Not Available,Not Detected,Lower Reporting Limit,5,ug/L,5,UG/L,Numeric,NA,NA,NA - Not Available,NA,NA,NA,Surface,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA,200.8 W  ~ Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,200.8(W),USEPA,NA,WQ 014,AKDECWQ,Stream Sample Collection,"Samples will be collected by first rinsing the sample bottles three times, and then submerging the inverted sample bottle to near the stream bottom and then slowly turning it upright and bringing the bottle toward the water surface.",Water Bottle,NA,Provisional,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Probabilistic - A probability sampling method is any method of sampling that utilizes some form of random selection. In order to have a random selection method, you must set up some process or procedure that assures that the different units in your population have equal probabilities of being chosen.",SGS,NA,STORET-1058873643,AKDECWQ-UN8_water chem,AKDECWQ,Alaska Dept of Environmental Conservation - Water Quality,ADFG Lake Surveys,Data collected by ADFG on lakes throughout Alaska in 2023 and 2024. Funded by BLM.,ADFG Lakes,NA,N,NA,US,02,290,Unnamed #8 Lake,UNNAMED #8 LAKE,Lake,LAKE,"ADFG lakes survey, Upper Koyukuk River Watershed",67.21585,67.21585,-150.2501,-150.2501,WGS84,19090101,AKDECWQ-UN8,AKDECWQ-UN8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alaska Department of Environmental Conservation,NA,67.21585,-150.2501,NA,NA,NA,NA,NA,NA,NA,https://www.waterqualitydata.us/data/providers/STORET/organizations/AKDECWQ/activities/AKDECWQ-UN8_water%20chem/results/1058873643/resdetectqntlmts,NA,8,NA,NA,NA,NA,GPS-Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2025-03-28T15:15:43
Sample-Routine,Water,WATER,Surface Water,Unfiltered,UNFILTERED,Bromide,BROMIDE,NA,NA,NA,NA,BROMIDE_UNFILTERED_NA_UG/L,2023-06-05,16:45:00,AKDT,2023-06-06 00:45:00,NA,mg/L,NA,UG/L,No Result Value,NA,NA - Not Available,Not Detected,Lower Reporting Limit,0.2,mg/L,200,UG/L,Numeric,NA,NA,NA - Not Available,NA,NA,NA,Surface,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA,300 A  ~ Inorganic Anions by Ion Chromatography,NA,300(A),USEPA,NA,WQ 014,AKDECWQ,Stream Sample Collection,"Samples will be collected by first rinsing the sample bottles three times, and then submerging the inverted sample bottle to near the stream bottom and then slowly turning it upright and bringing the bottle toward the water surface.",Water Bottle,NA,Provisional,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Probabilistic - A probability sampling method is any method of sampling that utilizes some form of random selection. In order to have a random selection method, you must set up some process or procedure that assures that the different units in your population have equal probabilities of being chosen.",SGS,NA,STORET-1058873644,AKDECWQ-UN8_water chem,AKDECWQ,Alaska Dept of Environmental Conservation - Water Quality,ADFG Lake Surveys,Data collected by ADFG on lakes throughout Alaska in 2023 and 2024. Funded by BLM.,ADFG Lakes,NA,N,NA,US,02,290,Unnamed #8 Lake,UNNAMED #8 LAKE,Lake,LAKE,"ADFG lakes survey, Upper Koyukuk River Watershed",67.21585,67.21585,-150.2501,-150.2501,WGS84,19090101,AKDECWQ-UN8,AKDECWQ-UN8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alaska Department of Environmental Conservation,NA,67.21585,-150.2501,NA,NA,NA,NA,NA,NA,NA,https://www.waterqualitydata.us/data/providers/STORET/organizations/AKDECWQ/activities/AKDECWQ-UN8_water%20chem/results/1058873644/resdetectqntlmts,NA,8,NA,NA,NA,NA,GPS-Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2025-03-28T15:15:43
Sample-Routine,Water,WATER,Surface Water,Unfiltered,UNFILTERED,Barium,BARIUM,NA,NA,NA,NA,BARIUM_UNFILTERED_NA_UG/L,2023-06-05,16:45:00,AKDT,2023-06-06 00:45:00,7.05,ug/L,7.05,UG/L,Convert,Actual,Numeric,NA,Lower Reporting Limit,3,ug/L,3,UG/L,Numeric,NA,NA,NA - Not Available,NA,NA,NA,Surface,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA,200.8 W  ~ Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,200.8(W),USEPA,NA,WQ 014,AKDECWQ,Stream Sample Collection,"Samples will be collected by first rinsing the sample bottles three times, and then submerging the inverted sample bottle to near the stream bottom and then slowly turning it upright and bringing the bottle toward the water surface.",Water Bottle,NA,Provisional,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Probabilistic - A probability sampling method is any method of sampling that utilizes some form of random selection. In order to have a random selection method, you must set up some process or procedure that assures that the different units in your population have equal probabilities of being chosen.",SGS,NA,STORET-1058873645,AKDECWQ-UN8_water chem,AKDECWQ,Alaska Dept of Environmental Conservation - Water Quality,ADFG Lake Surveys,Data collected by ADFG on lakes throughout Alaska in 2023 and 2024. Funded by BLM.,ADFG Lakes,NA,N,NA,US,02,290,Unnamed #8 Lake,UNNAMED #8 LAKE,Lake,LAKE,"ADFG lakes survey, Upper Koyukuk River Watershed",67.21585,67.21585,-150.2501,-150.2501,WGS84,19090101,AKDECWQ-UN8,AKDECWQ-UN8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alaska Department of Environmental Conservation,NA,67.21585,-150.2501,NA,NA,NA,NA,NA,NA,NA,https://www.waterqualitydata.us/data/providers/STORET/organizations/AKDECWQ/activities/AKDECWQ-UN8_water%20chem/results/1058873645/resdetectqntlmts,NA,8,NA,NA,NA,NA,GPS-Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2025-03-28T15:15:43
Sample-Routine,Water,WATER,Surface Water,Unfiltered,UNFILTERED,Beryllium,BERYLLIUM,NA,NA,NA,NA,BERYLLIUM_UNFILTERED_NA_UG/L,2023-06-05,16:45:00,AKDT,2023-06-06 00:45:00,NA,ug/L,NA,UG/L,No Result Value,NA,NA - Not Available,Not Detected,Lower Reporting Limit,0.4,ug/L,0.4,UG/L,Numeric,NA,NA,NA - Not Available,NA,NA,NA,Surface,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA,200.8 W  ~ Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,200.8(W),USEPA,NA,WQ 014,AKDECWQ,Stream Sample Collection,"Samples will be collected by first rinsing the sample bottles three times, and then submerging the inverted sample bottle to near the stream bottom and then slowly turning it upright and bringing the bottle toward the water surface.",Water Bottle,NA,Provisional,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Probabilistic - A probability sampling method is any method of sampling that utilizes some form of random selection. In order to have a random selection method, you must set up some process or procedure that assures that the different units in your population have equal probabilities of being chosen.",SGS,NA,STORET-1058873646,AKDECWQ-UN8_water chem,AKDECWQ,Alaska Dept of Environmental Conservation - Water Quality,ADFG Lake Surveys,Data collected by ADFG on lakes throughout Alaska in 2023 and 2024. Funded by BLM.,ADFG Lakes,NA,N,NA,US,02,290,Unnamed #8 Lake,UNNAMED #8 LAKE,Lake,LAKE,"ADFG lakes survey, Upper Koyukuk River Watershed",67.21585,67.21585,-150.2501,-150.2501,WGS84,19090101,AKDECWQ-UN8,AKDECWQ-UN8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alaska Department of Environmental Conservation,NA,67.21585,-150.2501,NA,NA,NA,NA,NA,NA,NA,https://www.waterqualitydata.us/data/providers/STORET/organizations/AKDECWQ/activities/AKDECWQ-UN8_water%20chem/results/1058873646/resdetectqntlmts,NA,8,NA,NA,NA,NA,GPS-Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2025-03-28T15:15:43
Sample-Routine,Water,WATER,Surface Water,"Filtered, lab","FILTERED, LAB",Zinc,ZINC,NA,NA,NA,NA,"ZINC_FILTERED, LAB_NA_UG/L",2023-06-05,16:45:00,AKDT,2023-06-06 00:45:00,20.6,ug/L,20.6,UG/L,Convert,Actual,Numeric,NA,Lower Reporting Limit,10,ug/L,10,UG/L,Numeric,NA,NA,NA - Not Available,NA,NA,NA,Surface,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA,200.8 W  ~ Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,200.8(W),USEPA,NA,WQ 014,AKDECWQ,Stream Sample Collection,"Samples will be collected by first rinsing the sample bottles three times, and then submerging the inverted sample bottle to near the stream bottom and then slowly turning it upright and bringing the bottle toward the water surface.",Water Bottle,NA,Provisional,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Probabilistic - A probability sampling method is any method of sampling that utilizes some form of random selection. In order to have a random selection method, you must set up some process or procedure that assures that the different units in your population have equal probabilities of being chosen.",SGS,NA,STORET-1058873647,AKDECWQ-UN8_water chem,AKDECWQ,Alaska Dept of Environmental Conservation - Water Quality,ADFG Lake Surveys,Data collected by ADFG on lakes throughout Alaska in 2023 and 2024. Funded by BLM.,ADFG Lakes,NA,N,NA,US,02,290,Unnamed #8 Lake,UNNAMED #8 LAKE,Lake,LAKE,"ADFG lakes survey, Upper Koyukuk River Watershed",67.21585,67.21585,-150.2501,-150.2501,WGS84,19090101,AKDECWQ-UN8,AKDECWQ-UN8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alaska Department of Environmental Conservation,NA,67.21585,-150.2501,NA,NA,NA,NA,NA,NA,NA,https://www.waterqualitydata.us/data/providers/STORET/organizations/AKDECWQ/activities/AKDECWQ-UN8_water%20chem/results/1058873647/resdetectqntlmts,NA,8,NA,NA,NA,NA,GPS-Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2025-03-28T15:15:43
Sample-Routine,Water,WATER,Surface Water,Unfiltered,UNFILTERED,Calcium,CALCIUM,NA,NA,NA,NA,CALCIUM_UNFILTERED_NA_UG/L,2023-06-05,16:45:00,AKDT,2023-06-06 00:45:00,6020,ug/L,6020,UG/L,Convert,Actual,Numeric,NA,Lower Reporting Limit,500,ug/L,500,UG/L,Numeric,NA,NA,NA - Not Available,NA,NA,NA,Surface,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA,200.8 W  ~ Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,200.8(W),USEPA,NA,WQ 014,AKDECWQ,Stream Sample Collection,"Samples will be collected by first rinsing the sample bottles three times, and then submerging the inverted sample bottle to near the stream bottom and then slowly turning it upright and bringing the bottle toward the water surface.",Water Bottle,NA,Provisional,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Probabilistic - A probability sampling method is any method of sampling that utilizes some form of random selection. In order to have a random selection method, you must set up some process or procedure that assures that the different units in your population have equal probabilities of being chosen.",SGS,NA,STORET-1058873648,AKDECWQ-UN8_water chem,AKDECWQ,Alaska Dept of Environmental Conservation - Water Quality,ADFG Lake Surveys,Data collected by ADFG on lakes throughout Alaska in 2023 and 2024. Funded by BLM.,ADFG Lakes,NA,N,NA,US,02,290,Unnamed #8 Lake,UNNAMED #8 LAKE,Lake,LAKE,"ADFG lakes survey, Upper Koyukuk River Watershed",67.21585,67.21585,-150.2501,-150.2501,WGS84,19090101,AKDECWQ-UN8,AKDECWQ-UN8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alaska Department of Environmental Conservation,NA,67.21585,-150.2501,NA,NA,NA,NA,NA,NA,NA,https://www.waterqualitydata.us/data/providers/STORET/organizations/AKDECWQ/activities/AKDECWQ-UN8_water%20chem/results/1058873648/resdetectqntlmts,NA,8,NA,NA,NA,NA,GPS-Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2025-03-28T15:15:43
Sample-Routine,Water,WATER,Surface Water,"Filtered, lab","FILTERED, LAB",Chromium,CHROMIUM,NA,NA,NA,NA,"CHROMIUM_FILTERED, LAB_NA_UG/L",2023-06-05,16:45:00,AKDT,2023-06-06 00:45:00,NA,ug/L,NA,UG/L,No Result Value,NA,NA - Not Available,Not Detected,Lower Reporting Limit,5,ug/L,5,UG/L,Numeric,NA,NA,NA - Not Available,NA,NA,NA,Surface,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA,200.8 W  ~ Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,200.8(W),USEPA,NA,WQ 014,AKDECWQ,Stream Sample Collection,"Samples will be collected by first rinsing the sample bottles three times, and then submerging the inverted sample bottle to near the stream bottom and then slowly turning it upright and bringing the bottle toward the water surface.",Water Bottle,NA,Provisional,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Probabilistic - A probability sampling method is any method of sampling that utilizes some form of random selection. In order to have a random selection method, you must set up some process or procedure that assures that the different units in your population have equal probabilities of being chosen.",SGS,NA,STORET-1058873649,AKDECWQ-UN8_water chem,AKDECWQ,Alaska Dept of Environmental Conservation - Water Quality,ADFG Lake Surveys,Data collected by ADFG on lakes throughout Alaska in 2023 and 2024. Funded by BLM.,ADFG Lakes,NA,N,NA,US,02,290,Unnamed #8 Lake,UNNAMED #8 LAKE,Lake,LAKE,"ADFG lakes survey, Upper Koyukuk River Watershed",67.21585,67.21585,-150.2501,-150.2501,WGS84,19090101,AKDECWQ-UN8,AKDECWQ-UN8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alaska Department of Environmental Conservation,NA,67.21585,-150.2501,NA,NA,NA,NA,NA,NA,NA,https://www.waterqualitydata.us/data/providers/STORET/organizations/AKDECWQ/activities/AKDECWQ-UN8_water%20chem/results/1058873649/resdetectqntlmts,NA,8,NA,NA,NA,NA,GPS-Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2025-03-28T15:15:43
Sample-Routine,Water,WATER,Surface Water,NA,NA,Total suspended solids,TOTAL SUSPENDED SOLIDS,NA,NA,NA,NA,TOTAL SUSPENDED SOLIDS_NA_NA_UG/L,2023-06-05,16:45:00,AKDT,2023-06-06 00:45:00,5,mg/L,5000,UG/L,Convert,Actual,Numeric,NA,Lower Reporting Limit,5,mg/L,5000,UG/L,Numeric,NA,NA,NA - Not Available,NA,NA,NA,Surface,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA,2540 D ~ Total Suspended Solids in Water,https://www.nemi.gov/methods/method_summary/9819/,2540-D,APHA,NA,WQ 014,AKDECWQ,Stream Sample Collection,"Samples will be collected by first rinsing the sample bottles three times, and then submerging the inverted sample bottle to near the stream bottom and then slowly turning it upright and bringing the bottle toward the water surface.",Water Bottle,NA,Provisional,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Probabilistic - A probability sampling method is any method of sampling that utilizes some form of random selection. In order to have a random selection method, you must set up some process or procedure that assures that the different units in your population have equal probabilities of being chosen.",SGS,NA,STORET-1058873650,AKDECWQ-UN8_water chem,AKDECWQ,Alaska Dept of Environmental Conservation - Water Quality,ADFG Lake Surveys,Data collected by ADFG on lakes throughout Alaska in 2023 and 2024. Funded by BLM.,ADFG Lakes,NA,N,NA,US,02,290,Unnamed #8 Lake,UNNAMED #8 LAKE,Lake,LAKE,"ADFG lakes survey, Upper Koyukuk River Watershed",67.21585,67.21585,-150.2501,-150.2501,WGS84,19090101,AKDECWQ-UN8,AKDECWQ-UN8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alaska Department of Environmental Conservation,NA,67.21585,-150.2501,NA,NA,NA,NA,NA,NA,NA,https://www.waterqualitydata.us/data/providers/STORET/organizations/AKDECWQ/activities/AKDECWQ-UN8_water%20chem/results/1058873650/resdetectqntlmts,NA,8,NA,NA,NA,NA,GPS-Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2025-03-28T15:15:43
